num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc,año_ocu
1760.0,21.0,7.0,6.0,9.0,2.0,203.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,3.0,14.0,3.0,2012
1761.0,21.0,7.0,6.0,0.0,2.0,208.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,3.0,4.0,1.0,2012
1762.0,21.0,7.0,6.0,7.0,3.0,301.0,2.0,99.0,1.0,63.0,10.0,1.0,9.0,9.0,2.0,1.0,2012
1763.0,21.0,7.0,6.0,8.0,3.0,304.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,1.0,3.0,1.0,2012
1764.0,21.0,7.0,6.0,14.0,3.0,301.0,2.0,99.0,1.0,65.0,10.0,1.0,1.0,3.0,6.0,3.0,2012
1765.0,22.0,7.0,7.0,15.0,1.0,101.0,1.0,1.0,1.0,24.0,3.0,1.0,1.0,4.0,5.0,1.0,2012
1766.0,22.0,7.0,7.0,4.0,1.0,101.0,1.0,10.0,1.0,52.0,9.0,1.0,1.0,1.0,6.0,1.0,2012
1767.0,22.0,7.0,7.0,23.0,1.0,101.0,1.0,10.0,1.0,40.0,7.0,1.0,1.0,1.0,5.0,1.0,2012
1768.0,22.0,7.0,7.0,20.0,1.0,115.0,2.0,99.0,1.0,26.0,4.0,1.0,9.0,5.0,1.0,1.0,2012
1769.0,22.0,7.0,7.0,7.0,20.0,2009.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
1770.0,22.0,7.0,7.0,16.0,19.0,1909.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,9.0,99.0,1.0,2012
1771.0,22.0,7.0,7.0,18.0,5.0,502.0,2.0,99.0,1.0,29.0,4.0,1.0,2.0,4.0,5.0,3.0,2012
1772.0,22.0,7.0,7.0,10.0,13.0,1301.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,9.0,1.0,2012
1773.0,22.0,7.0,7.0,0.0,18.0,1801.0,2.0,99.0,1.0,42.0,7.0,1.0,1.0,3.0,3.0,1.0,2012
1774.0,22.0,7.0,7.0,15.0,14.0,1412.0,2.0,99.0,1.0,23.0,3.0,1.0,2.0,4.0,1.0,1.0,2012
1775.0,23.0,7.0,1.0,6.0,1.0,101.0,1.0,1.0,1.0,52.0,9.0,1.0,1.0,7.0,99.0,1.0,2012
1776.0,23.0,7.0,1.0,9.0,1.0,102.0,2.0,99.0,1.0,47.0,8.0,1.0,1.0,4.0,99.0,1.0,2012
1777.0,23.0,7.0,1.0,16.0,6.0,601.0,2.0,99.0,1.0,31.0,5.0,1.0,1.0,1.0,5.0,1.0,2012
1778.0,23.0,7.0,1.0,15.0,10.0,1020.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,14.0,1.0,1.0,2012
1779.0,23.0,7.0,1.0,15.0,12.0,1215.0,2.0,99.0,1.0,17.0,2.0,2.0,9.0,4.0,99.0,4.0,2012
1780.0,23.0,7.0,1.0,0.0,16.0,1601.0,1.0,1.0,9.0,999.0,11.0,9.0,9.0,9.0,2.0,2.0,2012
1781.0,23.0,7.0,1.0,13.0,17.0,1701.0,2.0,99.0,1.0,55.0,10.0,1.0,1.0,9.0,5.0,1.0,2012
1782.0,23.0,7.0,1.0,17.0,7.0,701.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,6.0,4.0,2012
1783.0,24.0,7.0,2.0,15.0,1.0,108.0,1.0,8.0,1.0,51.0,9.0,1.0,1.0,3.0,2.0,1.0,2012
1784.0,24.0,7.0,2.0,15.0,22.0,2201.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,1.0,6.0,1.0,2012
1785.0,24.0,7.0,2.0,17.0,20.0,2001.0,1.0,1.0,2.0,32.0,5.0,1.0,9.0,4.0,3.0,1.0,2012
1786.0,24.0,7.0,2.0,14.0,19.0,1903.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,6.0,1.0,1.0,2012
1787.0,24.0,7.0,2.0,11.0,5.0,502.0,2.0,99.0,1.0,58.0,10.0,1.0,1.0,16.0,99.0,1.0,2012
1788.0,24.0,7.0,2.0,22.0,17.0,1701.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,4.0,99.0,2.0,2012
1789.0,25.0,7.0,3.0,16.0,8.0,802.0,2.0,99.0,1.0,23.0,3.0,1.0,9.0,9.0,2.0,1.0,2012
1790.0,25.0,7.0,3.0,12.0,16.0,1604.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,3.0,10.0,2.0,2012
1791.0,25.0,7.0,3.0,6.0,15.0,1501.0,2.0,99.0,1.0,17.0,2.0,2.0,9.0,4.0,5.0,1.0,2012
1792.0,25.0,7.0,3.0,23.0,1.0,101.0,1.0,7.0,1.0,56.0,10.0,1.0,9.0,1.0,6.0,1.0,2012
1793.0,25.0,7.0,3.0,17.0,22.0,2201.0,2.0,99.0,1.0,58.0,10.0,1.0,9.0,9.0,2.0,1.0,2012
1794.0,25.0,7.0,3.0,22.0,3.0,301.0,2.0,99.0,1.0,36.0,6.0,1.0,9.0,16.0,5.0,1.0,2012
1795.0,25.0,7.0,3.0,8.0,22.0,2217.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,7.0,2.0,1.0,2012
1796.0,25.0,7.0,3.0,8.0,1.0,101.0,1.0,18.0,9.0,999.0,11.0,9.0,9.0,12.0,99.0,1.0,2012
1797.0,25.0,7.0,3.0,21.0,7.0,710.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,4.0,3.0,3.0,2012
1798.0,26.0,7.0,4.0,5.0,1.0,101.0,1.0,13.0,1.0,22.0,3.0,1.0,9.0,4.0,1.0,2.0,2012
1799.0,26.0,7.0,4.0,6.0,1.0,101.0,1.0,12.0,1.0,58.0,10.0,1.0,9.0,5.0,2.0,2.0,2012
1800.0,26.0,7.0,4.0,6.0,1.0,101.0,1.0,12.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
1801.0,26.0,7.0,4.0,9.0,1.0,108.0,1.0,3.0,1.0,27.0,4.0,1.0,9.0,3.0,2.0,1.0,2012
1802.0,26.0,7.0,4.0,20.0,22.0,2201.0,2.0,99.0,1.0,32.0,5.0,1.0,9.0,2.0,6.0,1.0,2012
1803.0,26.0,7.0,4.0,22.0,6.0,605.0,2.0,99.0,1.0,47.0,8.0,1.0,9.0,14.0,4.0,2.0,2012
1804.0,26.0,7.0,4.0,22.0,9.0,919.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,1.0,99.0,1.0,2012
1805.0,26.0,7.0,4.0,8.0,9.0,901.0,1.0,99.0,1.0,40.0,7.0,1.0,9.0,6.0,5.0,1.0,2012
1806.0,26.0,7.0,4.0,11.0,18.0,1804.0,2.0,99.0,1.0,44.0,7.0,1.0,9.0,5.0,99.0,2.0,2012
1807.0,26.0,7.0,4.0,15.0,18.0,1801.0,2.0,99.0,2.0,29.0,4.0,1.0,1.0,3.0,2.0,1.0,2012
1808.0,26.0,7.0,4.0,18.0,17.0,1701.0,2.0,99.0,1.0,46.0,8.0,1.0,9.0,4.0,99.0,1.0,2012
1809.0,26.0,7.0,4.0,21.0,7.0,710.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,4.0,3.0,2.0,2012
1810.0,26.0,7.0,4.0,11.0,4.0,401.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
1811.0,27.0,7.0,5.0,23.0,1.0,101.0,1.0,9.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
1812.0,27.0,7.0,5.0,21.0,1.0,101.0,1.0,5.0,1.0,31.0,5.0,1.0,9.0,2.0,4.0,1.0,2012
1813.0,27.0,7.0,5.0,18.0,1.0,101.0,1.0,11.0,1.0,23.0,3.0,1.0,9.0,1.0,4.0,1.0,2012
1814.0,27.0,7.0,5.0,23.0,1.0,114.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,1.0,4.0,1.0,2012
1815.0,27.0,7.0,5.0,14.0,16.0,1601.0,1.0,4.0,1.0,28.0,4.0,1.0,2.0,3.0,3.0,1.0,2012
1816.0,27.0,7.0,5.0,14.0,16.0,1601.0,1.0,11.0,1.0,46.0,8.0,1.0,2.0,2.0,4.0,1.0,2012
1817.0,27.0,7.0,5.0,15.0,18.0,1801.0,2.0,99.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0,1.0,2012
1818.0,27.0,7.0,5.0,19.0,17.0,1709.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,4.0,99.0,1.0,2012
1819.0,27.0,7.0,5.0,19.0,7.0,701.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,99.0,1.0,2012
1820.0,28.0,7.0,6.0,21.0,1.0,101.0,1.0,2.0,1.0,41.0,7.0,1.0,9.0,1.0,3.0,1.0,2012
1821.0,28.0,7.0,6.0,20.0,1.0,101.0,1.0,7.0,1.0,39.0,6.0,1.0,1.0,1.0,2.0,1.0,2012
1822.0,28.0,7.0,6.0,1.0,1.0,101.0,1.0,21.0,1.0,30.0,5.0,1.0,1.0,1.0,2.0,1.0,2012
1823.0,28.0,7.0,6.0,17.0,1.0,117.0,2.0,99.0,1.0,41.0,7.0,1.0,1.0,1.0,2.0,1.0,2012
1824.0,28.0,7.0,6.0,18.0,1.0,116.0,2.0,99.0,1.0,22.0,3.0,1.0,1.0,3.0,2.0,1.0,2012
1825.0,28.0,7.0,6.0,15.0,22.0,2201.0,2.0,99.0,1.0,37.0,6.0,1.0,1.0,6.0,2.0,1.0,2012
1826.0,28.0,7.0,6.0,10.0,20.0,2001.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,3.0,3.0,2.0,2012
1827.0,28.0,7.0,6.0,19.0,5.0,501.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,1.0,3.0,1.0,2012
1828.0,28.0,7.0,6.0,10.0,5.0,501.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,3.0,2.0,2.0,2012
1829.0,28.0,7.0,6.0,5.0,10.0,1001.0,2.0,99.0,1.0,28.0,4.0,1.0,9.0,2.0,3.0,1.0,2012
1830.0,28.0,7.0,6.0,0.0,12.0,1201.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,3.0,6.0,2.0,2012
1831.0,29.0,7.0,7.0,20.0,1.0,104.0,1.0,99.0,1.0,23.0,3.0,1.0,9.0,4.0,99.0,3.0,2012
1832.0,29.0,7.0,7.0,8.0,1.0,101.0,1.0,13.0,1.0,44.0,7.0,1.0,1.0,3.0,2.0,1.0,2012
1833.0,29.0,7.0,7.0,20.0,1.0,101.0,1.0,9.0,1.0,56.0,10.0,1.0,9.0,3.0,2.0,1.0,2012
1834.0,29.0,7.0,7.0,20.0,1.0,115.0,1.0,4.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
1835.0,29.0,7.0,7.0,20.0,1.0,110.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,5.0,6.0,1.0,2012
1836.0,29.0,7.0,7.0,22.0,5.0,509.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,1.0,6.0,2.0,2012
1837.0,29.0,7.0,7.0,21.0,10.0,1010.0,2.0,99.0,1.0,56.0,10.0,1.0,1.0,3.0,6.0,2.0,2012
1838.0,29.0,7.0,7.0,15.0,17.0,1712.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,1.0,3.0,1.0,2012
1839.0,29.0,7.0,7.0,8.0,17.0,1712.0,2.0,99.0,1.0,21.0,3.0,1.0,9.0,4.0,5.0,1.0,2012
1840.0,29.0,7.0,7.0,14.0,14.0,1401.0,2.0,99.0,1.0,999.0,11.0,9.0,9.0,3.0,1.0,2.0,2012
1841.0,29.0,7.0,7.0,17.0,14.0,1406.0,1.0,99.0,1.0,25.0,4.0,1.0,1.0,1.0,99.0,2.0,2012
1842.0,30.0,7.0,1.0,23.0,19.0,1907.0,2.0,99.0,1.0,62.0,10.0,1.0,9.0,3.0,6.0,2.0,2012
1843.0,30.0,7.0,1.0,7.0,19.0,1904.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,3.0,2.0,3.0,2012
1844.0,30.0,7.0,1.0,21.0,9.0,901.0,1.0,7.0,1.0,43.0,7.0,1.0,9.0,4.0,1.0,3.0,2012
1845.0,30.0,7.0,1.0,6.0,13.0,1326.0,2.0,99.0,1.0,999.0,11.0,1.0,1.0,3.0,5.0,3.0,2012
1846.0,30.0,7.0,1.0,15.0,17.0,1712.0,1.0,99.0,1.0,24.0,3.0,1.0,9.0,1.0,3.0,1.0,2012
1847.0,30.0,7.0,1.0,18.0,14.0,1401.0,1.0,3.0,9.0,999.0,11.0,9.0,9.0,3.0,4.0,2.0,2012
1848.0,30.0,7.0,1.0,15.0,3.0,304.0,2.0,99.0,1.0,54.0,9.0,1.0,9.0,1.0,9.0,2.0,2012
1849.0,31.0,7.0,2.0,12.0,1.0,101.0,1.0,11.0,9.0,999.0,11.0,1.0,9.0,12.0,1.0,99.0,2012
1850.0,31.0,7.0,2.0,17.0,1.0,115.0,1.0,1.0,1.0,21.0,3.0,1.0,9.0,1.0,2.0,1.0,2012
1851.0,31.0,7.0,2.0,19.0,20.0,2001.0,2.0,99.0,2.0,22.0,3.0,1.0,9.0,2.0,14.0,1.0,2012
1852.0,31.0,7.0,2.0,20.0,5.0,504.0,2.0,99.0,2.0,27.0,4.0,1.0,9.0,1.0,2.0,99.0,2012
1853.0,1.0,8.0,3.0,11.0,1.0,101.0,1.0,9.0,1.0,20.0,3.0,1.0,9.0,1.0,4.0,1.0,2012
1854.0,1.0,8.0,3.0,17.0,1.0,102.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,5.0,1.0,1.0,2012
1855.0,1.0,8.0,3.0,11.0,1.0,115.0,1.0,5.0,1.0,25.0,4.0,1.0,9.0,5.0,2.0,1.0,2012
1856.0,1.0,8.0,3.0,12.0,6.0,602.0,2.0,99.0,1.0,52.0,9.0,1.0,1.0,5.0,3.0,4.0,2012
1857.0,1.0,8.0,3.0,4.0,11.0,1109.0,2.0,99.0,1.0,29.0,4.0,1.0,9.0,7.0,99.0,1.0,2012
1858.0,1.0,8.0,3.0,8.0,9.0,902.0,2.0,99.0,1.0,27.0,4.0,1.0,1.0,3.0,2.0,3.0,2012
1859.0,1.0,8.0,3.0,23.0,9.0,901.0,1.0,1.0,1.0,21.0,3.0,1.0,2.0,4.0,1.0,2.0,2012
1860.0,1.0,8.0,3.0,14.0,17.0,1701.0,2.0,99.0,1.0,40.0,7.0,1.0,9.0,3.0,4.0,1.0,2012
1861.0,1.0,8.0,3.0,14.0,14.0,1415.0,2.0,99.0,1.0,40.0,7.0,1.0,1.0,3.0,3.0,3.0,2012
1862.0,2.0,8.0,4.0,15.0,1.0,101.0,1.0,11.0,1.0,75.0,10.0,1.0,1.0,2.0,2.0,1.0,2012
1863.0,2.0,8.0,4.0,23.0,1.0,101.0,1.0,21.0,1.0,24.0,3.0,1.0,1.0,4.0,3.0,3.0,2012
1864.0,2.0,8.0,4.0,6.0,1.0,115.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
1865.0,2.0,8.0,4.0,23.0,1.0,112.0,2.0,99.0,1.0,22.0,3.0,1.0,9.0,4.0,5.0,3.0,2012
1866.0,2.0,8.0,4.0,11.0,22.0,2216.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,2.0,9.0,1.0,2012
1867.0,2.0,8.0,4.0,23.0,22.0,2201.0,1.0,99.0,1.0,33.0,5.0,1.0,1.0,1.0,11.0,3.0,2012
1868.0,2.0,8.0,4.0,7.0,20.0,2001.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,6.0,4.0,2012
1869.0,2.0,8.0,4.0,19.0,13.0,1301.0,1.0,4.0,1.0,18.0,2.0,1.0,2.0,3.0,4.0,1.0,2012
1870.0,3.0,8.0,5.0,22.0,1.0,101.0,1.0,6.0,9.0,999.0,11.0,9.0,9.0,7.0,99.0,1.0,2012
1871.0,3.0,8.0,5.0,16.0,16.0,,2.0,99.0,1.0,35.0,6.0,1.0,2.0,3.0,2.0,1.0,2012
1872.0,3.0,8.0,5.0,23.0,18.0,1804.0,2.0,99.0,1.0,26.0,4.0,1.0,9.0,7.0,2.0,1.0,2012
1873.0,3.0,8.0,5.0,1.0,7.0,701.0,2.0,99.0,1.0,31.0,5.0,1.0,1.0,3.0,1.0,1.0,2012
1874.0,3.0,8.0,5.0,3.0,7.0,701.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,3.0,6.0,4.0,2012
1875.0,4.0,8.0,6.0,20.0,1.0,105.0,2.0,99.0,1.0,39.0,6.0,1.0,9.0,1.0,2.0,1.0,2012
1876.0,4.0,8.0,6.0,20.0,1.0,105.0,2.0,99.0,1.0,34.0,5.0,1.0,9.0,14.0,1.0,1.0,2012
1877.0,4.0,8.0,6.0,5.0,1.0,102.0,2.0,99.0,1.0,35.0,6.0,1.0,9.0,1.0,99.0,2.0,2012
1878.0,4.0,8.0,6.0,18.0,1.0,117.0,1.0,99.0,1.0,34.0,5.0,1.0,2.0,4.0,2.0,2.0,2012
1879.0,4.0,8.0,6.0,14.0,22.0,2204.0,2.0,99.0,1.0,56.0,10.0,1.0,1.0,3.0,1.0,2.0,2012
1880.0,4.0,8.0,6.0,22.0,19.0,1901.0,2.0,99.0,1.0,25.0,4.0,1.0,9.0,4.0,99.0,3.0,2012
1881.0,4.0,8.0,6.0,0.0,11.0,1108.0,2.0,99.0,1.0,23.0,3.0,1.0,1.0,4.0,99.0,4.0,2012
1882.0,4.0,8.0,6.0,14.0,12.0,1215.0,1.0,1.0,1.0,52.0,9.0,1.0,9.0,7.0,99.0,1.0,2012
1883.0,4.0,8.0,6.0,14.0,12.0,1218.0,2.0,99.0,1.0,35.0,6.0,1.0,2.0,3.0,5.0,3.0,2012
1884.0,5.0,8.0,7.0,5.0,1.0,101.0,1.0,9.0,1.0,49.0,8.0,1.0,9.0,10.0,2.0,1.0,2012
1885.0,5.0,8.0,7.0,15.0,1.0,101.0,1.0,18.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,3.0,2012
1886.0,5.0,8.0,7.0,13.0,1.0,102.0,2.0,99.0,1.0,52.0,9.0,1.0,1.0,2.0,6.0,2.0,2012
1887.0,5.0,8.0,7.0,6.0,1.0,101.0,1.0,10.0,1.0,28.0,4.0,1.0,9.0,1.0,99.0,2.0,2012
1888.0,5.0,8.0,7.0,15.0,1.0,101.0,1.0,12.0,1.0,41.0,7.0,1.0,1.0,10.0,2.0,1.0,2012
1889.0,5.0,8.0,7.0,2.0,1.0,114.0,1.0,99.0,9.0,999.0,11.0,9.0,9.0,2.0,2.0,3.0,2012
1890.0,5.0,8.0,7.0,12.0,1.0,108.0,1.0,1.0,1.0,36.0,6.0,1.0,9.0,1.0,2.0,2.0,2012
1891.0,5.0,8.0,7.0,8.0,1.0,108.0,1.0,5.0,1.0,23.0,3.0,1.0,1.0,3.0,5.0,2.0,2012
1892.0,5.0,8.0,7.0,16.0,5.0,501.0,1.0,99.0,1.0,37.0,6.0,1.0,1.0,12.0,6.0,1.0,2012
1893.0,5.0,8.0,7.0,5.0,2.0,207.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,2.0,4.0,1.0,2012
1894.0,5.0,8.0,7.0,1.0,18.0,1804.0,1.0,99.0,1.0,30.0,5.0,1.0,9.0,4.0,5.0,2.0,2012
1895.0,5.0,8.0,7.0,22.0,17.0,1703.0,1.0,99.0,1.0,40.0,7.0,1.0,1.0,5.0,2.0,1.0,2012
1896.0,5.0,8.0,7.0,20.0,17.0,1701.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,9.0,4.0,1.0,2012
1897.0,6.0,8.0,1.0,18.0,1.0,101.0,1.0,3.0,1.0,35.0,6.0,1.0,9.0,4.0,3.0,1.0,2012
1898.0,6.0,8.0,1.0,15.0,1.0,101.0,1.0,1.0,1.0,45.0,8.0,1.0,1.0,4.0,3.0,1.0,2012
1899.0,6.0,8.0,1.0,21.0,1.0,101.0,1.0,13.0,2.0,75.0,10.0,1.0,1.0,2.0,14.0,1.0,2012
1900.0,6.0,8.0,1.0,19.0,22.0,2201.0,2.0,99.0,1.0,42.0,7.0,1.0,2.0,6.0,8.0,1.0,2012
1901.0,6.0,8.0,1.0,17.0,8.0,802.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,1.0,4.0,1.0,2012
1902.0,6.0,8.0,1.0,3.0,16.0,1601.0,2.0,99.0,1.0,47.0,8.0,1.0,1.0,3.0,6.0,1.0,2012
1903.0,6.0,8.0,1.0,17.0,2.0,205.0,2.0,99.0,1.0,25.0,4.0,1.0,1.0,14.0,1.0,1.0,2012
1904.0,6.0,8.0,1.0,18.0,14.0,1406.0,2.0,99.0,1.0,49.0,8.0,1.0,2.0,3.0,2.0,2.0,2012
1905.0,7.0,8.0,2.0,17.0,1.0,101.0,1.0,17.0,1.0,56.0,10.0,1.0,1.0,6.0,7.0,1.0,2012
1906.0,7.0,8.0,2.0,18.0,9.0,901.0,1.0,9.0,1.0,53.0,9.0,1.0,1.0,2.0,6.0,2.0,2012
1907.0,7.0,8.0,2.0,7.0,16.0,1613.0,2.0,99.0,1.0,19.0,2.0,1.0,1.0,3.0,1.0,3.0,2012
1908.0,7.0,8.0,2.0,21.0,16.0,1609.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,2.0,1.0,2012
1909.0,8.0,8.0,3.0,19.0,20.0,2001.0,2.0,99.0,1.0,21.0,3.0,1.0,9.0,9.0,2.0,1.0,2012
1910.0,8.0,8.0,3.0,13.0,6.0,602.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,12.0,4.0,3.0,2012
1911.0,8.0,8.0,3.0,17.0,9.0,920.0,2.0,99.0,1.0,40.0,7.0,1.0,9.0,9.0,6.0,1.0,2012
1912.0,8.0,8.0,3.0,14.0,14.0,1409.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,3.0,2012
1913.0,9.0,8.0,4.0,0.0,1.0,101.0,1.0,3.0,1.0,46.0,8.0,1.0,1.0,3.0,99.0,3.0,2012
1914.0,9.0,8.0,4.0,23.0,1.0,115.0,2.0,99.0,2.0,25.0,4.0,1.0,2.0,2.0,6.0,1.0,2012
1915.0,9.0,8.0,4.0,2.0,1.0,108.0,1.0,6.0,1.0,31.0,5.0,1.0,2.0,1.0,1.0,1.0,2012
1916.0,9.0,8.0,4.0,23.0,22.0,2201.0,2.0,99.0,1.0,22.0,3.0,1.0,1.0,3.0,4.0,3.0,2012
1917.0,9.0,8.0,4.0,2.0,20.0,2001.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,4.0,5.0,3.0,2012
1918.0,9.0,8.0,4.0,11.0,9.0,916.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,12.0,1.0,1.0,2012
1919.0,9.0,8.0,4.0,16.0,9.0,901.0,2.0,99.0,1.0,53.0,9.0,1.0,2.0,5.0,2.0,1.0,2012
1920.0,9.0,8.0,4.0,6.0,13.0,1325.0,2.0,99.0,1.0,30.0,5.0,1.0,1.0,3.0,5.0,3.0,2012
1921.0,9.0,8.0,4.0,18.0,14.0,1420.0,2.0,99.0,1.0,20.0,3.0,1.0,1.0,3.0,2.0,3.0,2012
1922.0,9.0,8.0,4.0,15.0,3.0,304.0,2.0,99.0,1.0,45.0,8.0,1.0,1.0,8.0,2.0,1.0,2012
1923.0,10.0,8.0,5.0,21.0,1.0,101.0,1.0,1.0,1.0,20.0,3.0,1.0,9.0,3.0,5.0,2.0,2012
1924.0,10.0,8.0,5.0,11.0,1.0,117.0,1.0,7.0,2.0,24.0,3.0,1.0,1.0,1.0,9.0,1.0,2012
1925.0,10.0,8.0,5.0,13.0,1.0,115.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,99.0,1.0,2012
1926.0,10.0,8.0,5.0,23.0,1.0,108.0,1.0,6.0,9.0,999.0,11.0,9.0,9.0,3.0,4.0,1.0,2012
1927.0,10.0,8.0,5.0,0.0,20.0,2009.0,2.0,99.0,1.0,37.0,6.0,1.0,9.0,3.0,2.0,2.0,2012
1928.0,10.0,8.0,5.0,21.0,19.0,1902.0,2.0,99.0,1.0,39.0,6.0,1.0,1.0,5.0,6.0,2.0,2012
1929.0,10.0,8.0,5.0,23.0,5.0,501.0,2.0,99.0,1.0,30.0,5.0,1.0,9.0,5.0,99.0,4.0,2012
1930.0,10.0,8.0,5.0,20.0,6.0,608.0,2.0,99.0,1.0,38.0,6.0,1.0,1.0,6.0,1.0,1.0,2012
1931.0,10.0,8.0,5.0,12.0,14.0,1401.0,2.0,99.0,1.0,24.0,3.0,1.0,1.0,3.0,4.0,2.0,2012
1932.0,11.0,8.0,6.0,21.0,1.0,101.0,1.0,1.0,1.0,25.0,4.0,1.0,1.0,11.0,99.0,1.0,2012
1933.0,11.0,8.0,6.0,15.0,1.0,115.0,1.0,5.0,1.0,26.0,4.0,1.0,1.0,3.0,5.0,1.0,2012
1934.0,11.0,8.0,6.0,14.0,22.0,2215.0,2.0,99.0,1.0,42.0,7.0,1.0,9.0,6.0,2.0,1.0,2012
1935.0,11.0,8.0,6.0,17.0,22.0,2214.0,2.0,99.0,1.0,41.0,7.0,1.0,9.0,3.0,9.0,1.0,2012
1936.0,11.0,8.0,6.0,20.0,19.0,1901.0,2.0,99.0,1.0,23.0,3.0,1.0,1.0,4.0,1.0,2.0,2012
1937.0,11.0,8.0,6.0,1.0,5.0,511.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,99.0,2.0,4.0,2012
1938.0,11.0,8.0,6.0,6.0,6.0,601.0,2.0,99.0,1.0,24.0,3.0,1.0,9.0,4.0,3.0,2.0,2012
1939.0,11.0,8.0,6.0,7.0,16.0,1601.0,2.0,99.0,1.0,26.0,4.0,1.0,1.0,5.0,2.0,3.0,2012
1940.0,11.0,8.0,6.0,15.0,3.0,304.0,2.0,99.0,1.0,49.0,8.0,1.0,1.0,3.0,1.0,2.0,2012
1941.0,12.0,8.0,7.0,17.0,1.0,101.0,1.0,1.0,1.0,30.0,5.0,1.0,1.0,12.0,1.0,1.0,2012
1942.0,12.0,8.0,7.0,0.0,1.0,101.0,1.0,6.0,9.0,999.0,11.0,9.0,9.0,1.0,1.0,1.0,2012
1943.0,12.0,8.0,7.0,7.0,1.0,101.0,1.0,10.0,9.0,999.0,11.0,9.0,9.0,99.0,99.0,1.0,2012
1944.0,12.0,8.0,7.0,13.0,1.0,108.0,1.0,3.0,1.0,30.0,5.0,1.0,9.0,1.0,2.0,1.0,2012
1945.0,12.0,8.0,7.0,21.0,22.0,2201.0,2.0,99.0,1.0,21.0,3.0,1.0,1.0,4.0,5.0,2.0,2012
1946.0,12.0,8.0,7.0,23.0,5.0,509.0,2.0,99.0,1.0,19.0,2.0,1.0,9.0,1.0,1.0,2.0,2012
1947.0,12.0,8.0,7.0,16.0,10.0,1015.0,2.0,99.0,9.0,999.0,11.0,9.0,9.0,3.0,1.0,1.0,2012
1948.0,12.0,8.0,7.0,8.0,8.0,802.0,1.0,3.0,1.0,32.0,5.0,1.0,9.0,9.0,11.0,2.0,2012
1949.0,12.0,8.0,7.0,1.0,16.0,,2.0,99.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0,1.0,2012
1950.0,12.0,8.0,7.0,8.0,17.0,1711.0,2.0,99.0,1.0,20.0,3.0,1.0,9.0,4.0,99.0,2.0,2012
