num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_2,mayor_menor,tipo_veh,color_veh,modelo_veh,causa_acc,marca_veh,g_edad,fallecidos_lesionados,otro_g_edad_fall_les,anio
8129.0,28.0,8.0,3.0,18.0,4.0,6.0,606.0,2.0,0.0,2.0,13.0,4.0,2.0,14.0,1.0,6.0,5.0,2.0,1.0,2.0,2.0,2013
8130.0,29.0,8.0,4.0,17.0,3.0,1.0,101.0,1.0,7.0,1.0,10.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8131.0,29.0,8.0,4.0,8.0,2.0,9.0,901.0,1.0,3.0,1.0,58.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,5.0,2013
8132.0,29.0,8.0,4.0,20.0,4.0,13.0,1301.0,2.0,0.0,1.0,18.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,1.0,3.0,2013
8133.0,29.0,8.0,4.0,19.0,4.0,17.0,1712.0,2.0,0.0,1.0,16.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8134.0,29.0,8.0,4.0,19.0,4.0,17.0,1712.0,2.0,0.0,2.0,17.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8135.0,29.0,8.0,4.0,13.0,3.0,7.0,701.0,2.0,0.0,1.0,32.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,5.0,2.0,4.0,2013
8136.0,30.0,8.0,5.0,16.0,3.0,1.0,101.0,1.0,18.0,1.0,25.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,2.0,3.0,2013
8137.0,30.0,8.0,5.0,23.0,4.0,9.0,901.0,2.0,0.0,2.0,15.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8138.0,30.0,8.0,5.0,11.0,2.0,12.0,1218.0,2.0,0.0,1.0,70.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,7.0,2013
8139.0,30.0,8.0,5.0,11.0,2.0,12.0,1218.0,2.0,0.0,2.0,32.0,5.0,1.0,4.0,3.0,6.0,5.0,99.0,5.0,2.0,4.0,2013
8140.0,30.0,8.0,5.0,11.0,2.0,12.0,1218.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,5.0,99.0,1.0,2.0,1.0,2013
8141.0,30.0,8.0,5.0,9.0,2.0,13.0,1301.0,2.0,0.0,1.0,50.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,9.0,1.0,5.0,2013
8142.0,30.0,8.0,5.0,20.0,4.0,8.0,801.0,2.0,0.0,1.0,4.0,2.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,1.0,1.0,2013
8143.0,30.0,8.0,5.0,21.0,4.0,18.0,1804.0,2.0,0.0,1.0,15.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,1.0,3.0,2013
8144.0,30.0,8.0,5.0,7.0,2.0,18.0,1801.0,2.0,0.0,1.0,83.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,1.0,7.0,2013
8145.0,30.0,8.0,5.0,18.0,4.0,18.0,1805.0,2.0,0.0,2.0,36.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,6.0,2.0,4.0,2013
8146.0,30.0,8.0,5.0,22.0,4.0,7.0,701.0,2.0,0.0,1.0,15.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8147.0,30.0,8.0,5.0,22.0,4.0,7.0,704.0,2.0,0.0,1.0,24.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8148.0,31.0,8.0,6.0,1.0,1.0,1.0,101.0,1.0,7.0,1.0,46.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,8.0,1.0,5.0,2013
8149.0,31.0,8.0,6.0,19.0,4.0,1.0,101.0,1.0,12.0,1.0,24.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8150.0,31.0,8.0,6.0,16.0,3.0,1.0,115.0,2.0,0.0,2.0,21.0,4.0,1.0,4.0,3.0,6.0,5.0,2.0,3.0,2.0,3.0,2013
8151.0,31.0,8.0,6.0,16.0,3.0,1.0,115.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,6.0,5.0,2.0,1.0,2.0,1.0,2013
8152.0,31.0,8.0,6.0,20.0,4.0,20.0,2009.0,2.0,0.0,1.0,84.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,1.0,7.0,2013
8153.0,31.0,8.0,6.0,6.0,2.0,6.0,602.0,2.0,0.0,2.0,52.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,9.0,1.0,5.0,2013
8154.0,31.0,8.0,6.0,20.0,4.0,10.0,1001.0,1.0,2.0,2.0,30.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,5.0,2.0,4.0,2013
8155.0,31.0,8.0,6.0,19.0,4.0,18.0,1801.0,2.0,0.0,2.0,21.0,4.0,1.0,1.0,99.0,6.0,5.0,99.0,3.0,1.0,3.0,2013
8156.0,31.0,8.0,6.0,13.0,3.0,18.0,1802.0,2.0,0.0,1.0,24.0,4.0,1.0,1.0,4.0,5.0,5.0,44.0,3.0,2.0,3.0,2013
8157.0,31.0,8.0,6.0,19.0,4.0,14.0,1401.0,1.0,1.0,2.0,20.0,4.0,1.0,4.0,5.0,6.0,5.0,14.0,3.0,2.0,3.0,2013
8158.0,1.0,9.0,7.0,12.0,3.0,1.0,115.0,1.0,1.0,1.0,81.0,8.0,1.0,1.0,4.0,3.0,5.0,37.0,10.0,2.0,7.0,2013
8159.0,1.0,9.0,7.0,12.0,3.0,1.0,115.0,1.0,1.0,2.0,84.0,8.0,1.0,1.0,4.0,3.0,5.0,37.0,10.0,2.0,7.0,2013
8160.0,1.0,9.0,7.0,21.0,4.0,20.0,2001.0,2.0,0.0,1.0,49.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,8.0,2.0,5.0,2013
8161.0,1.0,9.0,7.0,23.0,4.0,5.0,512.0,2.0,0.0,1.0,70.0,8.0,1.0,1.0,2.0,6.0,5.0,34.0,10.0,2.0,7.0,2013
8162.0,1.0,9.0,7.0,20.0,4.0,11.0,1101.0,2.0,0.0,1.0,52.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,9.0,1.0,5.0,2013
8163.0,1.0,9.0,7.0,22.0,4.0,7.0,701.0,2.0,0.0,1.0,999.0,9.0,9.0,7.0,2.0,3.0,5.0,13.0,11.0,1.0,8.0,2013
8164.0,2.0,9.0,1.0,20.0,4.0,1.0,101.0,1.0,11.0,2.0,999.0,9.0,1.0,99.0,99.0,6.0,5.0,99.0,11.0,1.0,8.0,2013
8165.0,2.0,9.0,1.0,13.0,3.0,10.0,1010.0,2.0,0.0,1.0,70.0,8.0,1.0,5.0,2.0,2.0,5.0,13.0,10.0,2.0,7.0,2013
8166.0,2.0,9.0,1.0,19.0,4.0,9.0,924.0,2.0,0.0,2.0,57.0,7.0,1.0,1.0,6.0,6.0,5.0,99.0,10.0,2.0,5.0,2013
8167.0,2.0,9.0,1.0,15.0,3.0,9.0,917.0,2.0,0.0,1.0,16.0,4.0,2.0,4.0,1.0,6.0,5.0,42.0,2.0,2.0,3.0,2013
8168.0,2.0,9.0,1.0,23.0,4.0,16.0,1601.0,2.0,0.0,1.0,999.0,9.0,1.0,99.0,99.0,6.0,5.0,99.0,11.0,2.0,8.0,2013
8169.0,3.0,9.0,2.0,16.0,3.0,1.0,108.0,1.0,3.0,1.0,48.0,6.0,1.0,12.0,1.0,2.0,5.0,3.0,8.0,2.0,5.0,2013
8170.0,3.0,9.0,2.0,6.0,2.0,19.0,1901.0,2.0,0.0,1.0,28.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,1.0,3.0,2013
8171.0,3.0,9.0,2.0,2.0,1.0,12.0,1218.0,2.0,0.0,1.0,42.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,7.0,2.0,4.0,2013
8172.0,3.0,9.0,2.0,15.0,3.0,16.0,1612.0,2.0,0.0,1.0,42.0,6.0,1.0,10.0,1.0,6.0,5.0,45.0,7.0,2.0,4.0,2013
8173.0,3.0,9.0,2.0,15.0,3.0,16.0,1612.0,2.0,0.0,2.0,14.0,4.0,2.0,10.0,1.0,6.0,5.0,45.0,1.0,2.0,2.0,2013
8174.0,3.0,9.0,2.0,15.0,3.0,16.0,1612.0,2.0,0.0,2.0,8.0,3.0,2.0,10.0,1.0,6.0,5.0,45.0,1.0,2.0,2.0,2013
8175.0,4.0,9.0,3.0,20.0,4.0,1.0,101.0,2.0,18.0,1.0,999.0,9.0,1.0,1.0,99.0,6.0,5.0,99.0,11.0,2.0,8.0,2013
8176.0,4.0,9.0,3.0,22.0,4.0,1.0,101.0,1.0,10.0,2.0,37.0,5.0,1.0,10.0,2.0,4.0,5.0,20.0,6.0,2.0,4.0,2013
8177.0,4.0,9.0,3.0,15.0,3.0,1.0,116.0,1.0,1.0,2.0,15.0,4.0,1.0,4.0,5.0,6.0,5.0,42.0,2.0,2.0,3.0,2013
8178.0,4.0,9.0,3.0,15.0,3.0,22.0,2205.0,2.0,0.0,2.0,44.0,6.0,1.0,1.0,99.0,6.0,5.0,99.0,7.0,1.0,4.0,2013
8179.0,4.0,9.0,3.0,11.0,2.0,5.0,504.0,2.0,0.0,1.0,48.0,6.0,1.0,4.0,1.0,4.0,5.0,21.0,8.0,2.0,5.0,2013
8180.0,4.0,9.0,3.0,11.0,2.0,5.0,504.0,2.0,0.0,1.0,32.0,5.0,1.0,4.0,1.0,4.0,5.0,21.0,5.0,2.0,4.0,2013
8181.0,4.0,9.0,3.0,19.0,4.0,11.0,1101.0,2.0,0.0,1.0,24.0,4.0,1.0,4.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8182.0,5.0,9.0,4.0,20.0,4.0,21.0,2101.0,1.0,2.0,1.0,27.0,5.0,1.0,1.0,4.0,4.0,5.0,46.0,4.0,2.0,3.0,2013
8183.0,5.0,9.0,4.0,10.0,2.0,10.0,1020.0,2.0,0.0,2.0,36.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,6.0,1.0,4.0,2013
8184.0,5.0,9.0,4.0,11.0,2.0,11.0,1102.0,2.0,0.0,1.0,42.0,6.0,1.0,5.0,2.0,6.0,5.0,19.0,7.0,2.0,4.0,2013
8185.0,5.0,9.0,4.0,14.0,3.0,9.0,901.0,1.0,3.0,1.0,11.0,4.0,2.0,4.0,7.0,6.0,5.0,41.0,1.0,2.0,2.0,2013
8186.0,5.0,9.0,4.0,21.0,4.0,1.0,101.0,1.0,12.0,1.0,35.0,5.0,1.0,5.0,2.0,6.0,5.0,23.0,6.0,2.0,4.0,2013
8187.0,6.0,9.0,5.0,16.0,3.0,1.0,101.0,1.0,9.0,2.0,65.0,8.0,1.0,1.0,4.0,6.0,5.0,32.0,10.0,2.0,6.0,2013
8188.0,6.0,9.0,5.0,9.0,2.0,1.0,101.0,1.0,9.0,1.0,60.0,8.0,1.0,1.0,99.0,6.0,5.0,99.0,10.0,2.0,6.0,2013
8189.0,6.0,9.0,5.0,19.0,4.0,1.0,101.0,1.0,6.0,1.0,22.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8190.0,6.0,9.0,5.0,11.0,2.0,1.0,116.0,2.0,0.0,2.0,39.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,6.0,1.0,4.0,2013
8191.0,6.0,9.0,5.0,22.0,4.0,1.0,115.0,1.0,1.0,1.0,29.0,5.0,1.0,6.0,99.0,6.0,5.0,99.0,4.0,2.0,3.0,2013
8192.0,6.0,9.0,5.0,7.0,2.0,1.0,117.0,1.0,7.0,1.0,22.0,4.0,1.0,2.0,1.0,6.0,5.0,23.0,3.0,2.0,3.0,2013
8193.0,6.0,9.0,5.0,19.0,4.0,22.0,2209.0,2.0,0.0,1.0,27.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,2.0,3.0,2013
8194.0,6.0,9.0,5.0,8.0,2.0,19.0,1905.0,2.0,0.0,1.0,26.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,1.0,3.0,2013
8195.0,6.0,9.0,5.0,15.0,3.0,10.0,1002.0,2.0,0.0,1.0,47.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,8.0,1.0,5.0,2013
8196.0,6.0,9.0,5.0,17.0,3.0,18.0,1801.0,2.0,0.0,1.0,26.0,5.0,1.0,4.0,99.0,6.0,5.0,21.0,4.0,2.0,3.0,2013
8197.0,6.0,9.0,5.0,7.0,2.0,7.0,701.0,2.0,0.0,1.0,50.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,9.0,2.0,5.0,2013
8198.0,7.0,9.0,6.0,1.0,1.0,1.0,101.0,1.0,3.0,1.0,30.0,5.0,1.0,2.0,11.0,3.0,5.0,30.0,5.0,2.0,4.0,2013
8199.0,7.0,9.0,6.0,9.0,2.0,1.0,101.0,1.0,10.0,1.0,27.0,5.0,1.0,2.0,99.0,4.0,5.0,34.0,4.0,2.0,3.0,2013
8200.0,7.0,9.0,6.0,3.0,1.0,1.0,101.0,1.0,7.0,1.0,38.0,5.0,1.0,2.0,99.0,6.0,5.0,99.0,6.0,1.0,4.0,2013
8201.0,7.0,9.0,6.0,16.0,3.0,1.0,117.0,1.0,6.0,1.0,23.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8202.0,7.0,9.0,6.0,16.0,3.0,1.0,117.0,1.0,6.0,1.0,23.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8203.0,7.0,9.0,6.0,20.0,4.0,10.0,1001.0,2.0,0.0,1.0,20.0,4.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,2013
8204.0,7.0,9.0,6.0,8.0,2.0,16.0,1601.0,1.0,1.0,2.0,48.0,6.0,1.0,4.0,99.0,6.0,5.0,99.0,8.0,2.0,5.0,2013
8205.0,7.0,9.0,6.0,16.0,3.0,16.0,1616.0,2.0,0.0,2.0,9.0,3.0,2.0,13.0,99.0,6.0,5.0,99.0,1.0,1.0,2.0,2013
8206.0,7.0,9.0,6.0,22.0,4.0,3.0,314.0,1.0,0.0,1.0,42.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,7.0,2.0,4.0,2013
8207.0,8.0,9.0,7.0,0.0,1.0,1.0,101.0,1.0,8.0,1.0,22.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,1.0,3.0,2013
8208.0,8.0,9.0,7.0,19.0,4.0,1.0,113.0,2.0,0.0,1.0,34.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,5.0,1.0,4.0,2013
8209.0,8.0,9.0,7.0,2.0,1.0,1.0,101.0,1.0,15.0,1.0,28.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,2.0,3.0,2013
8210.0,8.0,9.0,7.0,1.0,1.0,1.0,101.0,1.0,7.0,1.0,45.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,8.0,1.0,5.0,2013
8211.0,8.0,9.0,7.0,17.0,3.0,19.0,1904.0,2.0,0.0,1.0,75.0,8.0,1.0,1.0,4.0,6.0,5.0,99.0,10.0,1.0,7.0,2013
8212.0,8.0,9.0,7.0,9.0,2.0,14.0,1421.0,2.0,0.0,1.0,28.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,1.0,3.0,2013
8213.0,8.0,9.0,7.0,16.0,3.0,18.0,1801.0,2.0,0.0,1.0,19.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8214.0,9.0,9.0,1.0,18.0,4.0,1.0,101.0,1.0,3.0,1.0,999.0,9.0,1.0,11.0,2.0,4.0,5.0,20.0,11.0,2.0,8.0,2013
8215.0,9.0,9.0,1.0,20.0,4.0,1.0,101.0,1.0,6.0,1.0,20.0,4.0,9.0,1.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8216.0,9.0,9.0,1.0,15.0,3.0,1.0,101.0,1.0,11.0,1.0,28.0,5.0,1.0,12.0,7.0,6.0,5.0,22.0,4.0,1.0,3.0,2013
8217.0,9.0,9.0,1.0,20.0,4.0,1.0,110.0,2.0,0.0,1.0,40.0,6.0,1.0,7.0,99.0,6.0,5.0,99.0,7.0,1.0,4.0,2013
8218.0,9.0,9.0,1.0,1.0,1.0,21.0,2101.0,1.0,2.0,1.0,17.0,4.0,2.0,1.0,99.0,6.0,5.0,99.0,2.0,1.0,3.0,2013
8219.0,9.0,9.0,1.0,15.0,3.0,19.0,1901.0,2.0,0.0,1.0,24.0,4.0,1.0,1.0,4.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8220.0,9.0,9.0,1.0,19.0,4.0,3.0,301.0,2.0,0.0,1.0,40.0,6.0,1.0,7.0,99.0,6.0,5.0,99.0,7.0,1.0,4.0,2013
8221.0,10.0,9.0,2.0,23.0,4.0,1.0,101.0,1.0,9.0,2.0,42.0,6.0,1.0,4.0,1.0,5.0,5.0,21.0,7.0,2.0,4.0,2013
8222.0,10.0,9.0,2.0,14.0,3.0,1.0,101.0,1.0,7.0,1.0,2.0,2.0,2.0,11.0,2.0,3.0,5.0,34.0,1.0,2.0,1.0,2013
8223.0,10.0,9.0,2.0,8.0,2.0,19.0,1901.0,2.0,0.0,1.0,55.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,5.0,2013
8224.0,10.0,9.0,2.0,14.0,3.0,9.0,901.0,2.0,0.0,1.0,63.0,8.0,1.0,5.0,1.0,5.0,5.0,22.0,10.0,2.0,6.0,2013
8225.0,11.0,9.0,3.0,21.0,4.0,1.0,103.0,1.0,10.0,1.0,24.0,4.0,1.0,2.0,4.0,5.0,5.0,42.0,3.0,2.0,3.0,2013
8226.0,11.0,9.0,3.0,12.0,3.0,1.0,115.0,2.0,0.0,2.0,9.0,3.0,2.0,12.0,99.0,6.0,5.0,13.0,1.0,2.0,2.0,2013
8227.0,11.0,9.0,3.0,19.0,4.0,22.0,2201.0,2.0,0.0,1.0,52.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,9.0,1.0,5.0,2013
8228.0,11.0,9.0,3.0,18.0,4.0,19.0,1901.0,2.0,0.0,2.0,55.0,7.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,5.0,2013
8229.0,11.0,9.0,3.0,7.0,2.0,12.0,1201.0,2.0,0.0,2.0,8.0,3.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8230.0,11.0,9.0,3.0,18.0,4.0,12.0,1201.0,2.0,0.0,1.0,19.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8231.0,11.0,9.0,3.0,18.0,4.0,12.0,1201.0,2.0,0.0,1.0,25.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,4.0,2.0,3.0,2013
8232.0,11.0,9.0,3.0,19.0,4.0,17.0,1701.0,2.0,0.0,1.0,45.0,6.0,1.0,99.0,99.0,6.0,5.0,99.0,8.0,2.0,5.0,2013
8233.0,11.0,9.0,3.0,16.0,3.0,4.0,401.0,2.0,0.0,2.0,23.0,4.0,1.0,4.0,5.0,4.0,5.0,40.0,3.0,1.0,3.0,2013
8234.0,12.0,9.0,4.0,8.0,2.0,1.0,115.0,2.0,0.0,1.0,17.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8235.0,12.0,9.0,4.0,19.0,4.0,1.0,110.0,2.0,0.0,1.0,48.0,6.0,1.0,1.0,11.0,4.0,5.0,32.0,8.0,2.0,5.0,2013
8236.0,12.0,9.0,4.0,19.0,4.0,21.0,2101.0,2.0,0.0,1.0,64.0,8.0,1.0,12.0,2.0,4.0,5.0,32.0,10.0,1.0,6.0,2013
8237.0,12.0,9.0,4.0,16.0,3.0,20.0,2001.0,2.0,0.0,1.0,999.0,9.0,9.0,99.0,99.0,6.0,5.0,99.0,11.0,2.0,8.0,2013
8238.0,12.0,9.0,4.0,21.0,4.0,16.0,1601.0,2.0,0.0,1.0,10.0,4.0,2.0,3.0,1.0,2.0,5.0,44.0,1.0,2.0,2.0,2013
8239.0,12.0,9.0,4.0,10.0,2.0,14.0,1401.0,2.0,0.0,1.0,61.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,6.0,2013
8240.0,12.0,9.0,4.0,15.0,3.0,4.0,401.0,2.0,0.0,1.0,18.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8241.0,12.0,9.0,4.0,15.0,3.0,4.0,401.0,2.0,0.0,1.0,17.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8242.0,13.0,9.0,5.0,6.0,2.0,1.0,106.0,2.0,0.0,1.0,30.0,5.0,1.0,7.0,7.0,6.0,5.0,22.0,5.0,1.0,4.0,2013
8243.0,13.0,9.0,5.0,9.0,2.0,1.0,101.0,2.0,7.0,1.0,2.0,2.0,2.0,5.0,2.0,6.0,5.0,23.0,1.0,2.0,1.0,2013
8244.0,13.0,9.0,5.0,12.0,3.0,6.0,601.0,2.0,0.0,2.0,84.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,1.0,7.0,2013
8245.0,13.0,9.0,5.0,0.0,1.0,9.0,901.0,1.0,2.0,1.0,5.0,3.0,2.0,4.0,99.0,6.0,5.0,42.0,1.0,2.0,2.0,2013
8246.0,13.0,9.0,5.0,0.0,1.0,9.0,901.0,1.0,2.0,1.0,23.0,4.0,1.0,4.0,99.0,6.0,5.0,42.0,3.0,2.0,3.0,2013
8247.0,14.0,9.0,6.0,13.0,3.0,1.0,101.0,1.0,12.0,1.0,16.0,4.0,2.0,1.0,7.0,6.0,5.0,44.0,2.0,2.0,3.0,2013
8248.0,14.0,9.0,6.0,12.0,3.0,1.0,114.0,2.0,0.0,2.0,19.0,4.0,1.0,4.0,99.0,6.0,5.0,2.0,2.0,2.0,3.0,2013
8249.0,14.0,9.0,6.0,22.0,4.0,22.0,2206.0,2.0,0.0,2.0,7.0,3.0,2.0,4.0,3.0,6.0,5.0,2.0,1.0,2.0,2.0,2013
8250.0,15.0,9.0,6.0,18.0,4.0,1.0,101.0,1.0,16.0,2.0,17.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8251.0,15.0,9.0,6.0,7.0,2.0,6.0,603.0,2.0,0.0,1.0,12.0,4.0,2.0,10.0,2.0,4.0,5.0,44.0,1.0,2.0,2.0,2013
8252.0,15.0,9.0,6.0,7.0,2.0,13.0,1301.0,2.0,0.0,1.0,16.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8253.0,15.0,9.0,6.0,4.0,1.0,13.0,1319.0,2.0,0.0,1.0,17.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8254.0,15.0,9.0,6.0,19.0,4.0,8.0,804.0,2.0,0.0,1.0,14.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8255.0,15.0,9.0,6.0,14.0,3.0,17.0,1710.0,2.0,0.0,1.0,999.0,9.0,1.0,3.0,4.0,4.0,5.0,37.0,11.0,1.0,8.0,2013
8256.0,16.0,9.0,7.0,19.0,4.0,6.0,602.0,2.0,0.0,1.0,25.0,5.0,1.0,4.0,1.0,2.0,5.0,21.0,4.0,2.0,3.0,2013
8257.0,16.0,9.0,7.0,19.0,4.0,6.0,602.0,2.0,0.0,2.0,21.0,4.0,1.0,4.0,1.0,2.0,5.0,21.0,3.0,2.0,3.0,2013
8258.0,16.0,9.0,7.0,19.0,4.0,6.0,602.0,2.0,0.0,2.0,7.0,3.0,2.0,4.0,1.0,2.0,5.0,21.0,1.0,2.0,2.0,2013
8259.0,16.0,9.0,7.0,19.0,4.0,6.0,602.0,2.0,0.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,5.0,21.0,1.0,2.0,2.0,2013
8260.0,16.0,9.0,7.0,19.0,4.0,6.0,602.0,2.0,0.0,2.0,24.0,4.0,1.0,4.0,1.0,2.0,5.0,21.0,3.0,2.0,3.0,2013
8261.0,16.0,9.0,7.0,23.0,4.0,12.0,1202.0,2.0,0.0,2.0,18.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8262.0,16.0,9.0,7.0,23.0,4.0,12.0,1202.0,2.0,0.0,1.0,18.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8263.0,16.0,9.0,7.0,17.0,3.0,16.0,1608.0,2.0,0.0,2.0,65.0,8.0,1.0,1.0,1.0,6.0,5.0,37.0,10.0,1.0,6.0,2013
8264.0,16.0,9.0,7.0,11.0,2.0,14.0,1414.0,2.0,0.0,1.0,13.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8265.0,17.0,9.0,2.0,11.0,2.0,1.0,101.0,1.0,7.0,2.0,18.0,4.0,1.0,1.0,11.0,5.0,5.0,5.0,2.0,2.0,3.0,2013
8266.0,18.0,9.0,3.0,18.0,4.0,1.0,102.0,1.0,10.0,2.0,11.0,4.0,2.0,4.0,5.0,4.0,5.0,42.0,1.0,2.0,2.0,2013
8267.0,18.0,9.0,3.0,19.0,4.0,20.0,2001.0,2.0,0.0,1.0,12.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8268.0,18.0,9.0,3.0,19.0,4.0,13.0,1301.0,2.0,0.0,2.0,18.0,4.0,1.0,4.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,2013
8269.0,18.0,9.0,3.0,23.0,4.0,13.0,1301.0,2.0,0.0,1.0,60.0,8.0,1.0,99.0,99.0,6.0,5.0,99.0,10.0,2.0,6.0,2013
8270.0,18.0,9.0,3.0,18.0,4.0,18.0,1801.0,2.0,0.0,1.0,30.0,5.0,1.0,1.0,11.0,4.0,5.0,32.0,5.0,2.0,4.0,2013
8271.0,18.0,9.0,3.0,23.0,4.0,17.0,1701.0,2.0,0.0,1.0,19.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,2.0,2.0,3.0,2013
8272.0,18.0,9.0,3.0,23.0,4.0,17.0,1701.0,2.0,0.0,1.0,23.0,4.0,1.0,99.0,99.0,6.0,5.0,99.0,3.0,2.0,3.0,2013
8273.0,18.0,9.0,3.0,12.0,3.0,4.0,401.0,2.0,0.0,2.0,30.0,5.0,1.0,3.0,4.0,3.0,5.0,44.0,5.0,2.0,4.0,2013
8274.0,18.0,9.0,3.0,12.0,3.0,4.0,401.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,44.0,1.0,2.0,1.0,2013
8275.0,18.0,9.0,3.0,9.0,2.0,4.0,401.0,2.0,0.0,1.0,12.0,4.0,2.0,99.0,99.0,6.0,5.0,99.0,1.0,2.0,2.0,2013
8276.0,18.0,9.0,3.0,17.0,3.0,3.0,301.0,2.0,0.0,1.0,38.0,5.0,1.0,99.0,99.0,6.0,5.0,99.0,6.0,2.0,4.0,2013
8277.0,19.0,9.0,4.0,21.0,4.0,1.0,102.0,1.0,13.0,1.0,18.0,4.0,1.0,1.0,4.0,6.0,5.0,12.0,2.0,2.0,3.0,2013
